0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.2	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.4	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.6000000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.8	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.2	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.4	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.5999999999999999	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.7999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.9999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
2.1999999999999997	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
2.4	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
2.6	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
2.8000000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.0000000000000004	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.2000000000000006	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.400000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.600000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.800000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
4.000000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
4.200000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
4.400000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
4.600000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
4.800000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
5.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
5.200000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
5.400000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
5.600000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
5.8000000000000025	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
6.000000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
6.200000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
6.400000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
6.600000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
6.800000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
7.0000000000000036	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
7.200000000000004	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
7.400000000000004	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
7.600000000000004	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
7.800000000000004	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
8.000000000000004	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
8.200000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
