0	0.0	69.475	69.475
0.1	0.25	69.225	69.475
0.2	1.0	68.475	69.475
0.30000000000000004	2.25	67.225	69.475
0.4	4.0	65.475	69.475
0.5	6.123	63.351	69.475
0.6	8.602	60.873	69.475
0.7	11.581	57.894	69.475
0.7999999999999999	14.427	54.746	69.173
0.8999999999999999	17.833	51.367	69.201
0.9999999999999999	21.169	47.895	69.064
1.0999999999999999	23.63	44.213	67.843
1.2	25.575	40.461	66.036
1.3	28.106	36.704	64.81
1.4000000000000001	31.441	33.031	64.472
1.5000000000000002	29.849	29.835	59.684
1.6000000000000003	29.135	26.853	55.988
1.7000000000000004	30.838	23.836	54.673
1.8000000000000005	29.887	21.062	50.949
1.9000000000000006	29.42	18.523	47.943
2.0000000000000004	29.07	16.133	45.203
2.1000000000000005	23.821	14.414	38.235
2.2000000000000006	13.448	14.382	27.83
2.3000000000000007	10.171	15.014	25.185
2.400000000000001	8.826	15.738	24.564
2.500000000000001	7.121	16.436	23.557
2.600000000000001	5.896	16.89	22.786
2.700000000000001	4.8	17.026	21.826
2.800000000000001	4.155	16.917	21.072
2.9000000000000012	3.938	16.601	20.539
3.0000000000000013	3.575	16.483	20.057
3.1000000000000014	3.277	16.324	19.601
3.2000000000000015	3.156	16.078	19.233
3.3000000000000016	3.106	15.65	18.756
3.4000000000000017	3.66	15.085	18.745
3.5000000000000018	4.178	14.347	18.526
3.600000000000002	4.206	13.701	17.906
3.700000000000002	4.058	12.954	17.011
3.800000000000002	4.146	12.177	16.323
3.900000000000002	4.387	11.436	15.823
4.000000000000002	3.903	10.944	14.847
4.100000000000001	3.636	10.535	14.171
4.200000000000001	2.828	10.42	13.248
4.300000000000001	2.568	10.467	13.035
4.4	2.581	10.293	12.875
4.5	2.063	10.285	12.348
4.6	1.751	10.137	11.889
4.699999999999999	1.974	9.751	11.724
4.799999999999999	1.707	9.306	11.013
4.899999999999999	1.305	8.868	10.173
4.999999999999998	1.037	8.762	9.799
5.099999999999998	0.919	8.604	9.523
5.1999999999999975	0.833	8.365	9.198
5.299999999999997	1.057	7.994	9.051
5.399999999999997	0.784	7.77	8.553
5.4999999999999964	0.518	7.768	8.287
5.599999999999996	0.328	7.656	7.984
5.699999999999996	0.421	7.502	7.924
5.799999999999995	0.47	7.303	7.773
5.899999999999995	0.404	7.059	7.463
5.999999999999995	0.356	6.987	7.343
6.099999999999994	0.255	6.889	7.144
6.199999999999994	0.222	6.833	7.055
6.299999999999994	0.251	6.751	7.001
6.399999999999993	0.206	6.646	6.852
6.499999999999993	0.106	6.616	6.722
6.5999999999999925	0.115	6.54	6.655
6.699999999999992	0.094	6.496	6.59
6.799999999999992	0.066	6.453	6.519
6.8999999999999915	0.081	6.403	6.484
6.999999999999991	0.061	6.36	6.42
7.099999999999991	0.064	6.319	6.383
7.19999999999999	0.035	6.273	6.308
7.29999999999999	0.032	6.247	6.279
7.39999999999999	0.021	6.221	6.242
7.499999999999989	0.012	6.199	6.211
7.599999999999989	0.01	6.188	6.198
7.699999999999989	0.008	6.176	6.185
7.799999999999988	0.008	6.166	6.174
7.899999999999988	0.008	6.157	6.164
7.999999999999988	0.007	6.147	6.154
8.099999999999987	0.005	6.146	6.151
8.199999999999987	0.004	6.143	6.148
8.299999999999986	0.004	6.141	6.145
8.399999999999986	0.003	6.139	6.142
8.499999999999986	0.003	6.136	6.139
8.599999999999985	0.003	6.134	6.137
