0.25	0.0
0.5	0.0
0.75	0.0
1.0	0.0
1.25	0.0
1.5	0.0
1.75	0.0
2.0	0.0
2.25	0.0
2.5	0.0
2.75	0.0
3.0	0.0
3.25	0.0
3.5	0.0
3.75	0.0
4.0	0.0
4.25	0.0
4.5	0.0
4.75	0.0
5.0	0.0
5.25	0.0
5.5	0.0
5.75	0.0
6.0	0.0
6.25	0.0
6.5	0.0
6.75	0.0
7.0	0.0
7.25	0.0
7.5	0.0
7.75	0.0
8.0	0.0
8.25	0.0
8.5	0.0
8.75	0.0
9.0	0.0
9.25	0.0
9.5	0.0
9.75	0.0
10.0	0.0
10.25	0.0
10.5	0.1
10.75	0.1
11.0	0.1
11.25	0.1
11.5	0.1
11.75	0.1
12.0	0.1
12.25	0.1
12.5	0.1
12.75	0.1
13.0	0.1
13.25	0.1
13.5	0.1
13.75	0.1
14.0	0.1
14.25	0.1
14.5	0.1
14.75	0.1
15.0	0.1
15.25	0.1
15.5	0.1
15.75	0.1
16.0	0.1
16.25	0.1
16.5	0.1
16.75	0.1
17.0	0.1
17.25	0.1
17.5	0.1
17.75	0.1
18.0	0.1
18.25	0.1
18.5	0.1
18.75	0.1
19.0	0.1
19.25	0.1
19.5	0.1
19.75	0.1
20.0	0.1
20.25	0.1
20.5	0.1
20.75	0.1
21.0	0.1
21.25	0.1
21.5	0.1
21.75	0.1
22.0	0.1
22.25	0.1
22.5	0.1
22.75	0.1
23.0	0.1
23.25	0.1
23.5	0.1
23.75	0.1
24.0	0.1
24.25	0.1
24.5	0.1
24.75	0.1
25.0	0.1
25.25	0.1
25.5	0.1
25.75	0.1
26.0	0.1
26.25	0.1
26.5	0.1
26.75	0.1
27.0	0.1
27.25	0.1
27.5	0.1
27.75	0.1
28.0	0.1
28.25	0.1
28.5	0.1
28.75	0.1
29.0	0.1
29.25	0.1
29.5	0.1
29.75	0.1
30.0	0.1
30.25	0.1
30.5	0.1
30.75	0.1
31.0	0.1
31.25	0.1
31.5	0.1
31.75	0.1
32.0	0.1
32.25	0.1
32.5	0.1
32.75	0.1
33.0	0.1
33.25	0.1
33.5	0.1
33.75	0.1
34.0	0.1
34.25	0.1
34.5	0.1
34.75	0.1
35.0	0.1
35.25	0.1
35.5	0.1
35.75	0.1
36.0	0.1
36.25	0.1
36.5	0.1
36.75	0.1
37.0	0.1
37.25	0.1
37.5	0.1
37.75	0.1
38.0	0.1
38.25	0.1
38.5	0.1
38.75	0.1
39.0	0.1
39.25	0.1
39.5	0.1
39.75	0.1
40.0	0.1
40.25	0.1
40.5	0.1
40.75	0.1
41.0	0.1
41.25	0.1
41.5	0.1
41.75	0.1
42.0	0.1
42.25	0.1
42.5	0.1
42.75	0.1
43.0	0.1
43.25	0.1
43.5	0.1
43.75	0.1
44.0	0.1
44.25	0.1
44.5	0.1
44.75	0.1
45.0	0.1
45.25	0.1
45.5	0.1
45.75	0.1
46.0	0.1
46.25	0.1
46.5	0.1
46.75	0.1
47.0	0.1
47.25	0.1
47.5	0.1
47.75	0.1
48.0	0.1
48.25	0.1
48.5	0.1
48.75	0.1
49.0	0.1
49.25	0.1
49.5	0.1
49.75	0.1
50.0	0.1
50.25	0.1
50.5	0.1
50.75	0.1
51.0	0.1
51.25	0.2
51.5	0.2
51.75	0.2
52.0	0.2
52.25	0.2
52.5	0.2
52.75	0.2
53.0	0.2
53.25	0.2
53.5	0.2
53.75	0.2
54.0	0.2
54.25	0.2
54.5	0.2
54.75	0.2
55.0	0.2
55.25	0.2
55.5	0.2
55.75	0.2
56.0	0.2
56.25	0.2
56.5	0.2
56.75	0.2
57.0	0.2
57.25	0.2
57.5	0.2
57.75	0.2
58.0	0.2
58.25	0.2
58.5	0.2
58.75	0.2
59.0	0.2
59.25	0.2
59.5	0.2
59.75	0.2
60.0	0.2
60.25	0.2
60.5	0.2
60.75	0.2
61.0	0.2
61.25	0.2
61.5	0.2
61.75	0.2
62.0	0.2
62.25	0.2
62.5	0.2
62.75	0.2
63.0	0.2
63.25	0.2
63.5	0.2
63.75	0.2
64.0	0.2
64.25	0.2
64.5	0.2
64.75	0.2
65.0	0.2
65.25	0.2
65.5	0.2
65.75	0.2
66.0	0.2
66.25	0.2
66.5	0.2
66.75	0.2
67.0	0.2
67.25	0.2
